mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	43	G2	2	3
1	1	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	0
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	4
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	1
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	43	G2	2	5
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	2
2	2	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		0	48	C3	3	9
2	2	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	6
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	49	C#3	3	10
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	7
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	50	D3	3	11
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		6	66	F#4	4	8
3	3	9	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	48	C3	3	15
3	3	9	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	12
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		7	49	C#3	3	16
3	3	10	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	13
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	50	D3	3	17
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	14
4	4	12	12	1.0	0	0	4/4	2	1	1/4	1/4	1		1	43	G2	2	21
4	4	12	12	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	18
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	22
4	4	13	13	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	64	E4	4	19
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	50	D3	3	23
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		2	62	D4	4	20
5	5	17	17	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	27
5	5	17	17	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	24
5	5	18	18	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	53	F3	3	28
5	5	18	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	25
